"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"42004"," <p><img src=""gatechlogo.png"" height=""60"" /> <img src=""LabLogo_BlackandWhite.png"" height=""60"" /></p> <p>Thank you for your interest in our research study. This research will help us better understand how artists use the sounds of human language to create art, especially in poetry and song lyrics. This study is intended for native speakers of English of <em>any</em> dialect&#8212;we&#39;re afraid we can&#39;t accept participation from anyone else. If you are a native English speaker, your participation is extremely valuable to us and we thank you for helping out!</p> <p>The study should take approximately 20&#8211;30 minutes to complete. Your participation in this study is always voluntary and you may discontinue your participation at any time.</p> <h4 id=""ethics"">Ethics:</h4> <p>This study has been reviewed by the Georgia Tech Institutional Review Board, and has been identified as &#8220;Minimal risk research&#8221; (Ethics ID #H22081). The risks of participating in this study are no greater than any casual poetry listening or other normal daily activities.</p> <h4 id=""confidentiality"">Confidentiality:</h4> <p>We will comply with any applicable laws and regulations regarding confidentiality. Your responses to the study questions will be entirely anonymous and confidential. No personal data will be gathered from you, and your identity will never be associated with your data, published, or disclosed in any way.</p> <p>To make sure that this research is being carried out in the proper way, the Georgia Institute of Technology IRB may review study records. The Office of Human Research Protections may also look at study records. Your anonymous responses may also be shared with other scientists for use in other research.</p> <h4 id=""compensation"">Compensation:</h4> <p>You will not directly benefit from or be compensated for participating in this study.</p> <h4 id=""contacts-and-questions"">Contacts and Questions:</h4> <p>For questions, concerns, or complaints about the study, you may contact the Principal Investigator, Dr. Nathaniel Condit-Schultz at: natcs[at]gatech.edu or by telephone (404)-904-1112. If you have any questions about your rights as a research subject, you may contact Ms. Melanie Clark, Georgia Institute of Technology at (404)-894-6942.</p> <hr /> <p>Only adults (18 years or older) who speak English as a native language and who are <em>not</em> located in the EU are eligible to participate in this study. <strong>By clicking below and completing the study you are agreeing to participate.</strong> You do <em>not</em> waive any of your legal rights by agreeing to participate.</p>","0","html-button-response","0","42031","0.0-0.0",""
"12436","","{""part_age"":""Male""}","survey-html-form","1","54469","0.0-1.0",""
"20687","","{""part_dialect"":""American English"",""part_dialect2"":""North Jersey""}","survey-html-form","2","75159","0.0-2.0",""
"42287","","{""Poetry R"":""Occassionally"",""Poetry W"":""Never"",""Music L"":""Always"",""Music Lyrics Value"":""Sometimes/maybe"",""Music W"":""Never"",""Singing"":""Frequently"",""Rap L"":""Frequently"",""Rap W"":""Occassionally""}","survey-multi-choice","3","117453","0.0-3.0","[0,1,2,3,4,5,6,7]"
"70951","<p>In this experiment you will hear 100 'fake English' utterances, composed of English-like nonsense words. These utterances were all originally either real English poetry (artistic English) or real English prose (&#8220;normal&#8221; English). The original English has been carefully garbled so that the original meaning is gone, but aspects of the language&#39;s <em>sound</em> remain.</p><p>Some of the utterances you'll hear are short, while others are longer with a short pause in the middle.</p><p> <b>Short example:</b> <audio controls><source src='Stimuli/nonrhyme_24_oneline.mp3' type='audio/mp3'></source></audio></p><p> <b>Long example:</b><audio controls><source src='Stimuli/nonrhyme_2_twolines.mp3' type='audio/mp3'></source></audio></p><p>Your job is to use your intuition as an English speaker to guess which pseudo utterances were originally poetry, and which were prose. You will hear each utterance once then respond by clicking either the 'Prose' or 'Poetry' button; after you click, you'll hear the next utterance. Note that the length of the utterance (short or long) is <em>not</em> related to the prose/poetry question!</p> <p>Feel free to take breaks every 10&#8211;20 utterances, if you need to.</p><p>When you are ready to begin, click the button below!</p>","0","html-button-response","4","188417","0.0-4.0",""
"12428","Stimuli/nonrhyme_9_twolines.mp3","1","audio-button-response","5","201170","0.0-5.0-0.0",""
"12579","Stimuli/nonrhyme_28_oneline.mp3","1","audio-button-response","6","214393","0.0-5.0-0.1",""
"5294","Stimuli/nonrhyme_19_oneline.mp3","0","audio-button-response","7","220390","0.0-5.0-0.2",""
"5683","Stimuli/nonrhyme_18_oneline.mp3","0","audio-button-response","8","226701","0.0-5.0-0.3",""
"5103","Stimuli/nonrhyme_37_oneline.mp3","0","audio-button-response","9","232434","0.0-5.0-0.4",""
"6519","Stimuli/nonrhyme_17_oneline.mp3","1","audio-button-response","10","239593","0.0-5.0-0.5",""
"4540","Stimuli/nonrhyme_25_oneline.mp3","0","audio-button-response","11","244771","0.0-5.0-0.6",""
"5079","Stimuli/nonrhyme_40_oneline.mp3","1","audio-button-response","12","250482","0.0-5.0-0.7",""
"6838","Stimuli/nonrhyme_12_oneline.mp3","1","audio-button-response","13","257943","0.0-5.0-0.8",""
"6124","Stimuli/nonrhyme_39_oneline.mp3","0","audio-button-response","14","264733","0.0-5.0-0.9",""
"9166","Stimuli/endthreevowel_rhyme25.mp3","1","audio-button-response","15","274657","0.0-5.0-0.10",""
"8986","Stimuli/threeVowelSlantRhyme_3.mp3","0","audio-button-response","16","284380","0.0-5.0-0.11",""
"6351","Stimuli/nonrhyme_13_oneline.mp3","1","audio-button-response","17","291354","0.0-5.0-0.12",""
"9282","Stimuli/threeVowelSlantRhyme_22.mp3","0","audio-button-response","18","301326","0.0-5.0-0.13",""
"10844","Stimuli/onevowelinternalrhyme3.mp3","1","audio-button-response","19","312844","0.0-5.0-0.14",""
"12034","Stimuli/onevowelinternalrhyme4.mp3","1","audio-button-response","20","325522","0.0-5.0-0.15",""
"7935","Stimuli/EndTwoVowel_rhyme14.mp3","0","audio-button-response","21","334171","0.0-5.0-0.16",""
"7303","Stimuli/nonrhyme_23_oneline.mp3","1","audio-button-response","22","342107","0.0-5.0-0.17",""
"8551","Stimuli/EndTwoVowel_rhyme8.mp3","1","audio-button-response","23","351359","0.0-5.0-0.18",""
"5677","Stimuli/nonrhyme_38_oneline.mp3","0","audio-button-response","24","357670","0.0-5.0-0.19",""
"8191","Stimuli/endthreevowel_rhyme14.mp3","1","audio-button-response","25","366569","0.0-5.0-0.20",""
"8115","Stimuli/endthreevowel_rhyme3.mp3","0","audio-button-response","26","375377","0.0-5.0-0.21",""
"6525","Stimuli/nonrhyme_26_oneline.mp3","1","audio-button-response","27","382545","0.0-5.0-0.22",""
"8719","Stimuli/threeVowelSlantRhyme_29.mp3","1","audio-button-response","28","391996","0.0-5.0-0.23",""
"9288","Stimuli/endthreevowel_rhyme13.mp3","1","audio-button-response","29","402019","0.0-5.0-0.24",""
"8121","Stimuli/threeVowelSlantRhyme_17.mp3","0","audio-button-response","30","410888","0.0-5.0-0.25",""
"9271","Stimuli/threeVowelSlantRhyme_7.mp3","0","audio-button-response","31","420916","0.0-5.0-0.26",""
"8353","Stimuli/endthreevowel_rhyme21.mp3","0","audio-button-response","32","430001","0.0-5.0-0.27",""
"7866","Stimuli/endthreevowel_rhyme10.mp3","1","audio-button-response","33","438548","0.0-5.0-0.28",""
"5439","Stimuli/nonrhyme_31_oneline.mp3","1","audio-button-response","34","444611","0.0-5.0-0.29",""
"11651","Stimuli/threeVowelSlantRhyme_50.mp3","0","audio-button-response","35","457068","0.0-5.0-0.30",""
"9137","Stimuli/endthreevowel_rhyme43.mp3","0","audio-button-response","36","466995","0.0-5.0-0.31",""
"9590","Stimuli/threeVowelSlantRhyme_41.mp3","0","audio-button-response","37","477326","0.0-5.0-0.32",""
"8115","Stimuli/nonrhyme_10_twolines.mp3","0","audio-button-response","38","486142","0.0-5.0-0.33",""
"8644","Stimuli/threeVowelSlantRhyme_6.mp3","1","audio-button-response","39","495505","0.0-5.0-0.34",""
"10403","Stimuli/endthreevowel_rhyme44.mp3","1","audio-button-response","40","506639","0.0-5.0-0.35",""
"8696","Stimuli/endthreevowel_rhyme37.mp3","0","audio-button-response","41","516057","0.0-5.0-0.36",""
"8022","Stimuli/onevowelend_rhyme3.mp3","1","audio-button-response","42","524818","0.0-5.0-0.37",""
"11442","Stimuli/threeVowelSlantRhyme_20.mp3","1","audio-button-response","43","536998","0.0-5.0-0.38",""
"5939","Stimuli/nonrhyme_25_oneline.mp3","0","audio-button-response","44","543439","0.0-5.0-0.39",""
"10745","Stimuli/threeVowelSlantRhyme_49.mp3","1","audio-button-response","45","554926","0.0-5.0-0.40",""
"8022","Stimuli/endthreevowel_rhyme31.mp3","0","audio-button-response","46","563645","0.0-5.0-0.41",""
"9317","Stimuli/endthreevowel_rhyme8.mp3","1","audio-button-response","47","573652","0.0-5.0-0.42",""
"5352","Stimuli/nonrhyme_30_oneline.mp3","1","audio-button-response","48","579644","0.0-5.0-0.43",""
"8899","Stimuli/endthreevowel_rhyme18.mp3","1","audio-button-response","49","589237","0.0-5.0-0.44",""
"10199","Stimuli/onevowelslant_rhyme1.mp3","1","audio-button-response","50","600152","0.0-5.0-0.45",""
"8394","Stimuli/nonrhyme_1_twolines.mp3","0","audio-button-response","51","609253","0.0-5.0-0.46",""
"10420","Stimuli/endthreevowel_rhyme45.mp3","1","audio-button-response","52","620360","0.0-5.0-0.47",""
"9120","Stimuli/onevowelend_rhyme4.mp3","1","audio-button-response","53","632674","0.0-5.0-0.48",""
"10002","Stimuli/EndTwoVowel_rhyme10.mp3","1","audio-button-response","54","643387","0.0-5.0-0.49",""
"8551","Stimuli/threeVowelSlantRhyme_15.mp3","0","audio-button-response","55","652680","0.0-5.0-0.50",""
"8052","Stimuli/onevowelend_rhyme7.mp3","1","audio-button-response","56","661453","0.0-5.0-0.51",""
"12405","Stimuli/threeVowelSlantRhyme_45.mp3","0","audio-button-response","57","674735","0.0-5.0-0.52",""
