"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"19405"," <p><img src=""gatechlogo.png"" height=""60"" /> <img src=""LabLogo_BlackandWhite.png"" height=""60"" /></p> <p>Thank you for your interest in our research study. This research will help us better understand how artists use the sounds of human language to create art, especially in poetry and song lyrics. This study is intended for native speakers of English of <em>any</em> dialect&#8212;we&#39;re afraid we can&#39;t accept participation from anyone else. If you are a native English speaker, your participation is extremely valuable to us and we thank you for helping out!</p> <p>The study should take approximately 20&#8211;30 minutes to complete. Your participation in this study is always voluntary and you may discontinue your participation at any time.</p> <h4 id=""ethics"">Ethics:</h4> <p>This study has been reviewed by the Georgia Tech Institutional Review Board, and has been identified as &#8220;Minimal risk research&#8221; (Ethics ID #H22081). The risks of participating in this study are no greater than any casual poetry listening or other normal daily activities.</p> <h4 id=""confidentiality"">Confidentiality:</h4> <p>We will comply with any applicable laws and regulations regarding confidentiality. Your responses to the study questions will be entirely anonymous and confidential. No personal data will be gathered from you, and your identity will never be associated with your data, published, or disclosed in any way.</p> <p>To make sure that this research is being carried out in the proper way, the Georgia Institute of Technology IRB may review study records. The Office of Human Research Protections may also look at study records. Your anonymous responses may also be shared with other scientists for use in other research.</p> <h4 id=""compensation"">Compensation:</h4> <p>You will not directly benefit from or be compensated for participating in this study.</p> <h4 id=""contacts-and-questions"">Contacts and Questions:</h4> <p>For questions, concerns, or complaints about the study, you may contact the Principal Investigator, Dr. Nathaniel Condit-Schultz at: natcs[at]gatech.edu or by telephone (404)-904-1112. If you have any questions about your rights as a research subject, you may contact Ms. Melanie Clark, Georgia Institute of Technology at (404)-894-6942.</p> <hr /> <p>Only adults (18 years or older) who speak English as a native language and who are <em>not</em> located in the EU are eligible to participate in this study. <strong>By clicking below and completing the study you are agreeing to participate.</strong> You do <em>not</em> waive any of your legal rights by agreeing to participate.</p>","0","html-button-response","0","19546","0.0-0.0",""
"5991","","{""part_age"":""Female""}","survey-html-form","1","25541","0.0-1.0",""
"26957","","{""part_dialect"":""American English"",""part_dialect2"":""Northern New Jersey/ NYC""}","survey-html-form","2","52502","0.0-2.0",""
"36894","","{""Poetry R"":""Occassionally"",""Poetry W"":""Regularly"",""Music L"":""Usually"",""Music Lyrics Value"":""Sometimes/maybe"",""Music W"":""Never"",""Singing"":""Regularly"",""Rap L"":""Occassionally"",""Rap W"":""Never""}","survey-multi-choice","3","89402","0.0-3.0","[0,1,2,3,4,5,6,7]"
"79078","<p>In this experiment you will hear 100 'fake English' utterances, composed of English-like nonsense words. These utterances were all originally either real English poetry (artistic English) or real English prose (&#8220;normal&#8221; English). The original English has been carefully garbled so that the original meaning is gone, but aspects of the language&#39;s <em>sound</em> remain.</p><p>Some of the utterances you'll hear are short, while others are longer with a short pause in the middle.</p><p> <b>Short example:</b> <audio controls><source src='Stimuli/nonrhyme_24_oneline.mp3' type='audio/mp3'></source></audio></p><p> <b>Long example:</b><audio controls><source src='Stimuli/nonrhyme_2_twolines.mp3' type='audio/mp3'></source></audio></p><p>Your job is to use your intuition as an English speaker to guess which pseudo utterances were originally poetry, and which were prose. You will hear each utterance once then respond by clicking either the 'Prose' or 'Poetry' button; after you click, you'll hear the next utterance. Note that the length of the utterance (short or long) is <em>not</em> related to the prose/poetry question!</p> <p>Feel free to take breaks every 10&#8211;20 utterances, if you need to.</p><p>When you are ready to begin, click the button below!</p>","0","html-button-response","4","168492","0.0-4.0",""
"5541","Stimuli/nonrhyme_16_oneline.mp3","1","audio-button-response","5","174471","0.0-5.0-0.0",""
"4960","Stimuli/nonrhyme_22_oneline.mp3","0","audio-button-response","6","180051","0.0-5.0-0.1",""
"7941","Stimuli/nonrhyme_5_twolines.mp3","0","audio-button-response","7","188727","0.0-5.0-0.2",""
"5621","Stimuli/nonrhyme_37_oneline.mp3","1","audio-button-response","8","194958","0.0-5.0-0.3",""
"5824","Stimuli/nonrhyme_15_oneline.mp3","0","audio-button-response","9","201408","0.0-5.0-0.4",""
"13536","Stimuli/nonrhyme_29_oneline.mp3","1","audio-button-response","10","215575","0.0-5.0-0.5",""
"6224","Stimuli/nonrhyme_23_oneline.mp3","0","audio-button-response","11","222407","0.0-5.0-0.6",""
"4544","Stimuli/nonrhyme_17_oneline.mp3","0","audio-button-response","12","227575","0.0-5.0-0.7",""
"8576","Stimuli/nonrhyme_4_twolines.mp3","0","audio-button-response","13","236825","0.0-5.0-0.8",""
"6000","Stimuli/nonrhyme_32_oneline.mp3","0","audio-button-response","14","243431","0.0-5.0-0.9",""
"8389","Stimuli/endthreevowel_rhyme24.mp3","1","audio-button-response","15","252534","0.0-5.0-0.10",""
"18901","Stimuli/EndTwoVowel_rhyme12.mp3","0","audio-button-response","16","272130","0.0-5.0-0.11",""
"8485","Stimuli/threeVowelSlantRhyme_25.mp3","1","audio-button-response","17","281534","0.0-5.0-0.12",""
"5392","Stimuli/nonrhyme_39_oneline.mp3","0","audio-button-response","18","287553","0.0-5.0-0.13",""
"8645","Stimuli/onevowelend_rhyme1.mp3","0","audio-button-response","19","296887","0.0-5.0-0.14",""
"8331","Stimuli/EndTwoVowel_rhyme7.mp3","1","audio-button-response","20","305881","0.0-5.0-0.15",""
"8000","Stimuli/threeVowelSlantRhyme_10.mp3","1","audio-button-response","21","314563","0.0-5.0-0.16",""
"10987","Stimuli/EndTwoVowel_rhyme4.mp3","0","audio-button-response","22","326205","0.0-5.0-0.17",""
"7733","Stimuli/onevowelinternalrhyme7.mp3","1","audio-button-response","23","334560","0.0-5.0-0.18",""
"10869","Stimuli/nonrhyme_2_twolines.mp3","1","audio-button-response","24","345970","0.0-5.0-0.19",""
"7899","Stimuli/nonrhyme_38_oneline.mp3","1","audio-button-response","25","354483","0.0-5.0-0.20",""
"5424","Stimuli/onevowelinternalrhyme5.mp3","1","audio-button-response","26","360522","0.0-5.0-0.21",""
"8256","Stimuli/endthreevowel_rhyme40.mp3","1","audio-button-response","27","369454","0.0-5.0-0.22",""
"8320","Stimuli/endthreevowel_rhyme30.mp3","0","audio-button-response","28","378439","0.0-5.0-0.23",""
"9072","Stimuli/endthreevowel_rhyme33.mp3","1","audio-button-response","29","388207","0.0-5.0-0.24",""
"9269","Stimuli/endthreevowel_rhyme15.mp3","0","audio-button-response","30","398156","0.0-5.0-0.25",""
"8864","Stimuli/endthreevowel_rhyme20.mp3","0","audio-button-response","31","407714","0.0-5.0-0.26",""
"8016","Stimuli/endthreevowel_rhyme35.mp3","0","audio-button-response","32","416439","0.0-5.0-0.27",""
"10853","Stimuli/endthreevowel_rhyme26.mp3","0","audio-button-response","33","427995","0.0-5.0-0.28",""
"8891","Stimuli/onevowelslant_rhyme3.mp3","1","audio-button-response","34","437543","0.0-5.0-0.29",""
"7077","Stimuli/nonrhyme_25_oneline.mp3","1","audio-button-response","35","445244","0.0-5.0-0.30",""
"9872","Stimuli/threeVowelSlantRhyme_7.mp3","1","audio-button-response","36","455818","0.0-5.0-0.31",""
"9808","Stimuli/threeVowelSlantRhyme_12.mp3","1","audio-button-response","37","466333","0.0-5.0-0.32",""
"10720","Stimuli/threeVowelSlantRhyme_35.mp3","0","audio-button-response","38","477741","0.0-5.0-0.33",""
"8240","Stimuli/endthreevowel_rhyme44.mp3","0","audio-button-response","39","486643","0.0-5.0-0.34",""
"7963","Stimuli/nonrhyme_10_twolines.mp3","0","audio-button-response","40","495267","0.0-5.0-0.35",""
