"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"40163"," <p><img src=""gatechlogo.png"" height=""60"" /> <img src=""LabLogo_BlackandWhite.png"" height=""60"" /></p> <p>Thank you for your interest in our research study. This research will help us better understand how artists use the sounds of human language to create art, especially in poetry and song lyrics. This study is intended for native speakers of English of <em>any</em> dialect&#8212;we&#39;re afraid we can&#39;t accept participation from anyone else. If you are a native English speaker, your participation is extremely valuable to us and we thank you for helping out!</p> <p>The study should take approximately 20&#8211;30 minutes to complete. Your participation in this study is always voluntary and you may discontinue your participation at any time.</p> <h4 id=""ethics"">Ethics:</h4> <p>This study has been reviewed by the Georgia Tech Institutional Review Board, and has been identified as &#8220;Minimal risk research&#8221; (Ethics ID #H22081). The risks of participating in this study are no greater than any casual poetry listening or other normal daily activities.</p> <h4 id=""confidentiality"">Confidentiality:</h4> <p>We will comply with any applicable laws and regulations regarding confidentiality. Your responses to the study questions will be entirely anonymous and confidential. No personal data will be gathered from you, and your identity will never be associated with your data, published, or disclosed in any way.</p> <p>To make sure that this research is being carried out in the proper way, the Georgia Institute of Technology IRB may review study records. The Office of Human Research Protections may also look at study records. Your anonymous responses may also be shared with other scientists for use in other research.</p> <h4 id=""compensation"">Compensation:</h4> <p>You will not directly benefit from or be compensated for participating in this study.</p> <h4 id=""contacts-and-questions"">Contacts and Questions:</h4> <p>For questions, concerns, or complaints about the study, you may contact the Principal Investigator, Dr. Nathaniel Condit-Schultz at: natcs[at]gatech.edu or by telephone (404)-904-1112. If you have any questions about your rights as a research subject, you may contact Ms. Melanie Clark, Georgia Institute of Technology at (404)-894-6942.</p> <hr /> <p>Only adults (18 years or older) who speak English as a native language and who are <em>not</em> located in the EU are eligible to participate in this study. <strong>By clicking below and completing the study you are agreeing to participate.</strong> You do <em>not</em> waive any of your legal rights by agreeing to participate.</p>","0","html-button-response","0","40208","0.0-0.0",""
"76259","","{""part_age"":""F""}","survey-html-form","1","116496","0.0-1.0",""
"25606","","{""part_dialect"":""African-American English"",""part_dialect2"":""New Jersey""}","survey-html-form","2","142129","0.0-2.0",""
"30446","","{""Poetry R"":""Occassionally"",""Poetry W"":""Never"",""Music L"":""Usually"",""Music Lyrics Value"":""Sometimes/maybe"",""Music W"":""Never"",""Singing"":""Frequently"",""Rap L"":""Frequently"",""Rap W"":""Never""}","survey-multi-choice","3","172606","0.0-3.0","[0,1,2,3,4,5,6,7]"
"96267","<p>In this experiment you will hear 100 'fake English' utterances, composed of English-like nonsense words. These utterances were all originally either real English poetry (artistic English) or real English prose (&#8220;normal&#8221; English). The original English has been carefully garbled so that the original meaning is gone, but aspects of the language&#39;s <em>sound</em> remain.</p><p>Some of the utterances you'll hear are short, while others are longer with a short pause in the middle.</p><p> <b>Short example:</b> <audio controls><source src='Stimuli/nonrhyme_24_oneline.mp3' type='audio/mp3'></source></audio></p><p> <b>Long example:</b><audio controls><source src='Stimuli/nonrhyme_2_twolines.mp3' type='audio/mp3'></source></audio></p><p>Your job is to use your intuition as an English speaker to guess which pseudo utterances were originally poetry, and which were prose. You will hear each utterance once then respond by clicking either the 'Prose' or 'Poetry' button; after you click, you'll hear the next utterance. Note that the length of the utterance (short or long) is <em>not</em> related to the prose/poetry question!</p> <p>Feel free to take breaks every 10&#8211;20 utterances, if you need to.</p><p>When you are ready to begin, click the button below!</p>","0","html-button-response","4","269531","0.0-4.0",""
"8731","Stimuli/nonrhyme_15_oneline.mp3","0","audio-button-response","5","278772","0.0-5.0-0.0",""
"6477","Stimuli/nonrhyme_39_oneline.mp3","1","audio-button-response","6","285866","0.0-5.0-0.1",""
"5107","Stimuli/nonrhyme_16_oneline.mp3","1","audio-button-response","7","291587","0.0-5.0-0.2",""
"4829","Stimuli/nonrhyme_27_oneline.mp3","0","audio-button-response","8","297037","0.0-5.0-0.3",""
"7016","Stimuli/nonrhyme_14_oneline.mp3","1","audio-button-response","9","304668","0.0-5.0-0.4",""
"5475","Stimuli/nonrhyme_32_oneline.mp3","0","audio-button-response","10","310753","0.0-5.0-0.5",""
"5336","Stimuli/nonrhyme_36_oneline.mp3","0","audio-button-response","11","316700","0.0-5.0-0.6",""
"6848","Stimuli/nonrhyme_11_oneline.mp3","0","audio-button-response","12","324172","0.0-5.0-0.7",""
"10173","Stimuli/nonrhyme_12_oneline.mp3","1","audio-button-response","13","334953","0.0-5.0-0.8",""
"4451","Stimuli/nonrhyme_17_oneline.mp3","0","audio-button-response","14","340022","0.0-5.0-0.9",""
"11243","Stimuli/threeVowelSlantRhyme_48.mp3","1","audio-button-response","15","351939","0.0-5.0-0.10",""
"8088","Stimuli/threeVowelSlantRhyme_2.mp3","0","audio-button-response","16","360690","0.0-5.0-0.11",""
"7059","Stimuli/nonrhyme_19_oneline.mp3","0","audio-button-response","17","368356","0.0-5.0-0.12",""
"11259","Stimuli/nonrhyme_7_twolines.mp3","1","audio-button-response","18","380282","0.0-5.0-0.13",""
"9125","Stimuli/endthreevowel_rhyme5.mp3","0","audio-button-response","19","390206","0.0-5.0-0.14",""
"11405","Stimuli/threeVowelSlantRhyme_43.mp3","0","audio-button-response","20","402291","0.0-5.0-0.15",""
"9205","Stimuli/onevowelend_rhyme8.mp3","1","audio-button-response","21","412160","0.0-5.0-0.16",""
"5133","Stimuli/onevowelinternalrhyme6.mp3","1","audio-button-response","22","417907","0.0-5.0-0.17",""
"8979","Stimuli/nonrhyme_6_twolines.mp3","0","audio-button-response","23","427543","0.0-5.0-0.18",""
"9813","Stimuli/threeVowelSlantRhyme_9.mp3","0","audio-button-response","24","438026","0.0-5.0-0.19",""
"8571","Stimuli/onevowelend_rhyme5.mp3","0","audio-button-response","25","447261","0.0-5.0-0.20",""
"9203","Stimuli/endthreevowel_rhyme36.mp3","0","audio-button-response","26","457129","0.0-5.0-0.21",""
"9184","Stimuli/nonrhyme_9_twolines.mp3","1","audio-button-response","27","466977","0.0-5.0-0.22",""
"8656","Stimuli/threeVowelSlantRhyme_12.mp3","1","audio-button-response","28","476292","0.0-5.0-0.23",""
"13192","Stimuli/endthreevowel_rhyme17.mp3","1","audio-button-response","29","490162","0.0-5.0-0.24",""
"9704","Stimuli/endthreevowel_rhyme43.mp3","0","audio-button-response","30","500546","0.0-5.0-0.25",""
"8576","Stimuli/onevowelslant_rhyme7.mp3","1","audio-button-response","31","509779","0.0-5.0-0.26",""
"10515","Stimuli/endthreevowel_rhyme47.mp3","1","audio-button-response","32","520964","0.0-5.0-0.27",""
"7445","Stimuli/nonrhyme_12_oneline.mp3","1","audio-button-response","33","528912","0.0-5.0-0.28",""
"13312","Stimuli/endthreevowel_rhyme30.mp3","0","audio-button-response","34","542897","0.0-5.0-0.29",""
"9149","Stimuli/EndTwoVowel_rhyme6.mp3","0","audio-button-response","35","552697","0.0-5.0-0.30",""
"9203","Stimuli/endthreevowel_rhyme20.mp3","1","audio-button-response","36","562564","0.0-5.0-0.31",""
"9773","Stimuli/endthreevowel_rhyme19.mp3","1","audio-button-response","37","573015","0.0-5.0-0.32",""
"10563","Stimuli/EndTwoVowel_rhyme4.mp3","0","audio-button-response","38","584249","0.0-5.0-0.33",""
"12272","Stimuli/onevowelslant_rhyme4.mp3","0","audio-button-response","39","597185","0.0-5.0-0.34",""
"13563","Stimuli/endthreevowel_rhyme14.mp3","0","audio-button-response","40","611417","0.0-5.0-0.35",""
"10259","Stimuli/endthreevowel_rhyme18.mp3","1","audio-button-response","41","622350","0.0-5.0-0.36",""
"9883","Stimuli/endthreevowel_rhyme11.mp3","1","audio-button-response","42","632936","0.0-5.0-0.37",""
"9112","Stimuli/EndTwoVowel_rhyme2.mp3","1","audio-button-response","43","642705","0.0-5.0-0.38",""
"8885","Stimuli/endthreevowel_rhyme50.mp3","0","audio-button-response","44","652254","0.0-5.0-0.39",""
"11997","Stimuli/threeVowelSlantRhyme_50.mp3","1","audio-button-response","45","664921","0.0-5.0-0.40",""
"8616","Stimuli/threeVowelSlantRhyme_16.mp3","1","audio-button-response","46","674206","0.0-5.0-0.41",""
"6725","Stimuli/nonrhyme_25_oneline.mp3","0","audio-button-response","47","681555","0.0-5.0-0.42",""
"9045","Stimuli/nonrhyme_28_oneline.mp3","1","audio-button-response","48","691220","0.0-5.0-0.43",""
"9168","Stimuli/threeVowelSlantRhyme_26.mp3","0","audio-button-response","49","701057","0.0-5.0-0.44",""
"10072","Stimuli/threeVowelSlantRhyme_32.mp3","1","audio-button-response","50","711807","0.0-5.0-0.45",""
"16064","Stimuli/endthreevowel_rhyme8.mp3","0","audio-button-response","51","728539","0.0-5.0-0.46",""
"8805","Stimuli/threeVowelSlantRhyme_21.mp3","1","audio-button-response","52","738023","0.0-5.0-0.47",""
